1.15414e-05,8.99255e-06
9.70115e-06,7.85911e-06
9.10695e-06,7.33803e-06
8.85163e-06,7.07002e-06
8.81385e-06,6.80147e-06
8.14628e-06,6.70811e-06
7.96880e-06,6.57521e-06
8.03325e-06,6.50023e-06
7.71669e-06,6.47501e-06
7.55848e-06,6.39248e-06
7.75324e-06,6.35455e-06
7.84342e-06,6.32425e-06
7.70722e-06,6.27185e-06
7.65596e-06,6.21915e-06
7.54281e-06,6.17247e-06
7.42113e-06,6.13278e-06
7.33713e-06,6.06578e-06
7.60110e-06,6.05853e-06
7.55317e-06,6.01826e-06
7.44761e-06,6.00624e-06
7.41341e-06,5.96756e-06
7.40595e-06,5.94780e-06
7.34685e-06,5.91383e-06
7.04531e-06,5.89095e-06
7.17097e-06,5.87564e-06
7.12109e-06,5.86015e-06
7.45468e-06,5.82542e-06
7.08614e-06,5.80826e-06
7.14524e-06,5.78662e-06
7.06111e-06,5.74977e-06
6.87219e-06,5.74715e-06
6.94115e-06,5.74655e-06
7.13352e-06,5.74395e-06
7.11891e-06,5.72846e-06
6.73937e-06,5.71293e-06
6.94721e-06,5.69830e-06
6.86796e-06,5.68869e-06
6.85132e-06,5.66791e-06
6.73366e-06,5.63735e-06
