9.89627e-06,7.41345e-06
9.13434e-06,6.79203e-06
8.30662e-06,6.54538e-06
8.18529e-06,6.34842e-06
7.98035e-06,6.25370e-06
7.85813e-06,6.17959e-06
7.70987e-06,6.15146e-06
7.79127e-06,6.11024e-06
7.85444e-06,6.07091e-06
7.71894e-06,6.02636e-06
7.58741e-06,5.99552e-06
7.47688e-06,5.93019e-06
7.62038e-06,5.93521e-06
7.30260e-06,5.88786e-06
7.35406e-06,5.85279e-06
7.10780e-06,5.80779e-06
7.32930e-06,5.78086e-06
6.95831e-06,5.75091e-06
7.20011e-06,5.72495e-06
7.04576e-06,5.67955e-06
7.34212e-06,5.66090e-06
6.80762e-06,5.63016e-06
7.04207e-06,5.59488e-06
7.12602e-06,5.58822e-06
6.88855e-06,5.58736e-06
6.89751e-06,5.57203e-06
6.99808e-06,5.56381e-06
6.74499e-06,5.56948e-06
6.89210e-06,5.55971e-06
6.64823e-06,5.53898e-06
6.85358e-06,5.53891e-06
6.57391e-06,5.53190e-06
6.61102e-06,5.49573e-06
6.52589e-06,5.51237e-06
6.48003e-06,5.48223e-06
6.70463e-06,5.48204e-06
6.70523e-06,5.48554e-06
6.57861e-06,5.46972e-06
6.35606e-06,5.45522e-06
6.49566e-06,5.45554e-06
6.47413e-06,5.42356e-06
6.66235e-06,5.40730e-06
6.48580e-06,5.40054e-06
6.22370e-06,5.37170e-06
6.51035e-06,5.36824e-06
6.34919e-06,5.34378e-06
6.35041e-06,5.33085e-06
6.11571e-06,5.33599e-06
6.40684e-06,5.33196e-06
6.46008e-06,5.32762e-06
6.29663e-06,5.32358e-06
6.25663e-06,5.33440e-06
6.33340e-06,5.32809e-06
6.17329e-06,5.32073e-06
6.21884e-06,5.30272e-06
6.33429e-06,5.29401e-06
6.11120e-06,5.28712e-06
6.03120e-06,5.27285e-06
6.15629e-06,5.27910e-06
6.39059e-06,5.27656e-06
6.37892e-06,5.26857e-06
6.05217e-06,5.25513e-06
6.15777e-06,5.24612e-06
6.21194e-06,5.26288e-06
6.13938e-06,5.26608e-06
6.21873e-06,5.25985e-06
6.13843e-06,5.25715e-06
5.98850e-06,5.26326e-06
6.13171e-06,5.24617e-06
6.24139e-06,5.24723e-06
5.82620e-06,5.24772e-06
6.03591e-06,5.23190e-06
6.07531e-06,5.21932e-06
6.24147e-06,5.22239e-06
6.10994e-06,5.21058e-06
6.19169e-06,5.22528e-06
6.05319e-06,5.23351e-06
5.93774e-06,5.20788e-06
5.97403e-06,5.21053e-06
5.84292e-06,5.20962e-06
5.82619e-06,5.20116e-06
6.08075e-06,5.21008e-06
5.87526e-06,5.20190e-06
5.86987e-06,5.20451e-06
5.88473e-06,5.19312e-06
5.91908e-06,5.19609e-06
5.90678e-06,5.19163e-06
5.91534e-06,5.17653e-06
5.95399e-06,5.18531e-06
6.06174e-06,5.16522e-06
6.18684e-06,5.16385e-06
5.87309e-06,5.15223e-06
5.75559e-06,5.14978e-06
5.81766e-06,5.15407e-06
5.82333e-06,5.15025e-06
5.89784e-06,5.13891e-06
5.77529e-06,5.14141e-06
5.91733e-06,5.14027e-06
5.89616e-06,5.13433e-06
5.92115e-06,5.15458e-06
5.90142e-06,5.13873e-06
5.72903e-06,5.14077e-06
5.70659e-06,5.14485e-06
5.86432e-06,5.12960e-06
5.90141e-06,5.12700e-06
5.66237e-06,5.12734e-06
5.68178e-06,5.11737e-06
5.87991e-06,5.11295e-06
5.49246e-06,5.12035e-06
5.65984e-06,5.11850e-06
5.65608e-06,5.12160e-06
5.85409e-06,5.10317e-06
5.69738e-06,5.10901e-06
5.55877e-06,5.10650e-06
5.71828e-06,5.09642e-06
5.55142e-06,5.09662e-06
5.62881e-06,5.11903e-06
5.61131e-06,5.10993e-06
5.81446e-06,5.10024e-06
5.43410e-06,5.09037e-06
5.70305e-06,5.08536e-06
5.66876e-06,5.07246e-06
5.73492e-06,5.06183e-06
5.69028e-06,5.09161e-06
5.63756e-06,5.07245e-06
5.75903e-06,5.07686e-06
5.53008e-06,5.09755e-06
5.68737e-06,5.08787e-06
5.42391e-06,5.08099e-06
5.61108e-06,5.08188e-06
5.61022e-06,5.10188e-06
5.73117e-06,5.10288e-06
5.41586e-06,5.09298e-06
5.49679e-06,5.09924e-06
5.40807e-06,5.09288e-06
5.46470e-06,5.08273e-06
5.60461e-06,5.08903e-06
5.38379e-06,5.09496e-06
5.56371e-06,5.07131e-06
5.50492e-06,5.05261e-06
5.42947e-06,5.06776e-06
5.49864e-06,5.07519e-06
5.64083e-06,5.07582e-06
5.47658e-06,5.05421e-06
5.52342e-06,5.06390e-06
5.26581e-06,5.05377e-06
5.66090e-06,5.06572e-06
5.33940e-06,5.07233e-06
5.55132e-06,5.06595e-06
5.44242e-06,5.08030e-06
5.42822e-06,5.07792e-06
5.26175e-06,5.06792e-06
5.46039e-06,5.05884e-06
5.55531e-06,5.06611e-06
5.19882e-06,5.06734e-06
5.44088e-06,5.07325e-06
5.41868e-06,5.08952e-06
5.37263e-06,5.07978e-06
5.34857e-06,5.07151e-06
5.42507e-06,5.07399e-06
5.41911e-06,5.06631e-06
5.45147e-06,5.05756e-06
5.51083e-06,5.05533e-06
5.31497e-06,5.05929e-06
5.23696e-06,5.04827e-06
